Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
PY51GOL5295227,23-Aug-22,51125,1,16.2,14-Oct-23,Bhawanigarh Main Road GL,"Bajaj Finance LTD.,Ground Floor, Near IOC Petrol Pump Main Road,Adjoining Muthoot Finance Limited, Bhawanigarh, OPP VISHVAKARMA MANDIR ,PATIALA ROAD  Punjab 148026"
PY51GOL5306888,24-Aug-22,101280,1,18.66,14-Oct-23,Bhawanigarh Main Road GL,
P437GOL5125471,02-Aug-22,60125,2,19.93,14-Oct-23,Bhilai GE Road GL,"Bajaj Finance LTD.,Supela Shiv Complex, Ground floor, GE Road, Bhilai, Chhattisgarh 490023"
P437GOL5172672,08-Aug-22,19550,3,7.32,14-Oct-23,Bhilai GE Road GL,
P437GOL5191384,10-Aug-22,603890,4,45.25,14-Oct-23,Bhilai GE Road GL,
P437GOL5190934,10-Aug-22,492677,2,40.28,14-Oct-23,Bhilai GE Road GL,
P437GOL5188752,10-Aug-22,8075,1,2.54,14-Oct-23,Bhilai GE Road GL,
P437GOL5188949,10-Aug-22,15692,2,5.34,14-Oct-23,Bhilai GE Road GL,
P437GOL5271926,20-Aug-22,98125,1,13.48,14-Oct-23,Bhilai GE Road GL,
P437GOL5299045,23-Aug-22,25125,1,9.21,14-Oct-23,Bhilai GE Road GL,
P423GOL5133432,03-Aug-22,198000,4,3.44,14-Oct-23,BHUBANESWAR,"Bajaj Finance LTD.,3Rd Floor, Icici Building, A/31, Bhanjo Prabha Bhawan, Kharvel Nagar, Unit - Iii, Bhubaneshwar 751001. Orrisa"
P423GOL5155144,05-Aug-22,71625,1,10.04,14-Oct-23,BHUBANESWAR,
P423GOL5169177,08-Aug-22,8625,1,2.56,14-Oct-23,BHUBANESWAR,
P423GOL5182798,09-Aug-22,74484,1,23.54,14-Oct-23,BHUBANESWAR,
P423GOL5193933,10-Aug-22,15625,1,4.61,14-Oct-23,BHUBANESWAR,
P423GOL5190020,10-Aug-22,46000,1,13.2,14-Oct-23,BHUBANESWAR,
P423GOL5201618,11-Aug-22,6500,1,3.53,14-Oct-23,BHUBANESWAR,
P423GOL5212647,12-Aug-22,191000,1,3.8,14-Oct-23,BHUBANESWAR,
P423GOL5220535,13-Aug-22,241000,6,14,14-Oct-23,BHUBANESWAR,
PB40GOL5122650,01-Aug-22,15125,1,5.25,14-Oct-23,Bhuj Gl,"Bajaj Finance LTD.,Ground Floor, Near ShantiNiketan Hall,Hospital Road,Bhuj District Kachchh Gujarat - 370001"
PB40GOL5150565,05-Aug-22,7114,1,2.91,14-Oct-23,Bhuj Gl,
PB40GOL5173052,08-Aug-22,33072,4,13.33,14-Oct-23,Bhuj Gl,
PB40GOL5173403,08-Aug-22,44125,1,12.86,14-Oct-23,Bhuj Gl,
PB40GOL5173246,08-Aug-22,24487,3,8.8,14-Oct-23,Bhuj Gl,
PB40GOL5219916,13-Aug-22,71125,1,8.31,14-Oct-23,Bhuj Gl,
PB40GOL5271618,20-Aug-22,44644,1,14.03,14-Oct-23,Bhuj Gl,
PB40GOL5271567,20-Aug-22,42128,1,13.05,14-Oct-23,Bhuj Gl,
PB40GOL5308743,24-Aug-22,53099,1,9.84,14-Oct-23,Bhuj Gl,
P5F1GOL5174078,08-Aug-22,105479,1,12.22,14-Oct-23,Bhuj station Road GL,"Bajaj Finance LTD.,Plot No 949, Shree Parasnath Chambers station Road, Bhuj, Gujarat 370001"
P5F1GOL5208761,12-Aug-22,20125,1,13.28,14-Oct-23,Bhuj station Road GL,
P5F1GOL5220131,13-Aug-22,108094,2,41.06,14-Oct-23,Bhuj station Road GL,
P5F1GOL5251996,18-Aug-22,55143,2,4.96,14-Oct-23,Bhuj station Road GL,
P5F1GOL5285938,22-Aug-22,98561,1,5.32,14-Oct-23,Bhuj station Road GL,
P5F1GOL5285239,22-Aug-22,5125,1,1.93,14-Oct-23,Bhuj station Road GL,
P5F1GOL5287394,22-Aug-22,8625,1,3.28,14-Oct-23,Bhuj station Road GL,
P5F1GOL5294680,23-Aug-22,4446,1,2,14-Oct-23,Bhuj station Road GL,
P5F1GOL5299344,23-Aug-22,49625,1,14.4,14-Oct-23,Bhuj station Road GL,
PG61GOL5121706,01-Aug-22,6550,1,17.06,14-Oct-23,Bikaner Two GL,"Bajaj Finance Limited,Shriji Smriti, Ground Floor, Inside Kote Gate, Near Vijay Shopping Mall, Bikaner, Rajasthan - 334001"
PG61GOL5134819,03-Aug-22,35120,1,14.18,14-Oct-23,Bikaner Two GL,
PG61GOL5134547,03-Aug-22,20225,1,4.54,14-Oct-23,Bikaner Two GL,
PG61GOL5161242,06-Aug-22,4799,1,5.13,14-Oct-23,Bikaner Two GL,
PG61GOL5170571,08-Aug-22,64125,1,18.82,14-Oct-23,Bikaner Two GL,
PG61GOL5178606,09-Aug-22,138300,1,3.57,14-Oct-23,Bikaner Two GL,
PG61GOL5209860,12-Aug-22,92125,1,8.36,14-Oct-23,Bikaner Two GL,
PG61GOL5217397,13-Aug-22,31373,1,10.25,14-Oct-23,Bikaner Two GL,
PG61GOL5246040,17-Aug-22,11001,1,16.29,14-Oct-23,Bikaner Two GL,
PG61GOL5255210,18-Aug-22,16625,1,4.78,14-Oct-23,Bikaner Two GL,
PG61GOL5262314,19-Aug-22,13348,3,5.74,14-Oct-23,Bikaner Two GL,
PG61GOL5274479,20-Aug-22,225160,1,35.27,14-Oct-23,Bikaner Two GL,
PG61GOL5272177,20-Aug-22,18982,1,8.7,14-Oct-23,Bikaner Two GL,
PG61GOL5300164,23-Aug-22,99973,1,19.32,14-Oct-23,Bikaner Two GL,
P93CGOL5150101,05-Aug-22,17625,1,7.53,14-Oct-23,Bilara Rajasthan,"Bajaj Finance Limited, 1st Floor, Above Andhra Bank, Master Kishan lal Colony, Near Bus stand, Bilara 342602 (RJ)"
P93CGOL5182195,09-Aug-22,25075,1,26.228,14-Oct-23,Bilara Rajasthan,
P93CGOL5270812,20-Aug-22,125625,1,217.4,14-Oct-23,Bilara Rajasthan,
P93CGOL5306250,24-Aug-22,115525,2,11.548,14-Oct-23,Bilara Rajasthan,
P574GOL5125399,02-Aug-22,44125,1,3.89,14-Oct-23,Bilaspur Agrasen Chowk GL,"Bajaj Finance LTD.,Ground Floor, CG Plaza, Agrasen Chowk, Nr. BSNL Office, Bilaspur (C.G) 495001"
P574GOL5134614,03-Aug-22,84969,1,26,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5172927,08-Aug-22,63125,1,4.26,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5189188,10-Aug-22,624599,1,20.3,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5202726,11-Aug-22,5125,1,2.27,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5232275,16-Aug-22,18111,1,5.86,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5236418,16-Aug-22,288988,1,1.86,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5237385,16-Aug-22,21125,1,5.7,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5248918,17-Aug-22,130125,3,30.88,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5248747,17-Aug-22,194125,1,25.21,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5274317,20-Aug-22,30825,1,9,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5274425,20-Aug-22,97125,1,27.89,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5272432,20-Aug-22,26125,1,8,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5296321,23-Aug-22,11118,1,4.4,14-Oct-23,Bilaspur Agrasen Chowk GL,
P574GOL5296395,23-Aug-22,82125,1,6.65,14-Oct-23,Bilaspur Agrasen Chowk GL,
P30EGOL5182038,09-Aug-22,72469,1,14.5,14-Oct-23,Bilaspur Hp,"Bajaj Finance LTD.,1st Floor, Above Nice Style Hair Saloon, Opposite Andhra Bank, Near HDFC Bank, Court Road, Bilaspur HP (Himachal Pradesh) – 174001"
P30EGOL5237428,16-Aug-22,44125,1,4.9,14-Oct-23,Bilaspur Hp,
PY55GOL5136661,03-Aug-22,10505,1,3.4,14-Oct-23,Bilaspur HR,"Bajaj Finance LTD.,Ground Floor, Above PWD Rest House, Opp Civil Hopital, Main Bazar Road, Shivaji Chowk, Bilaspur 135102 (HR)"
PY55GOL5151406,05-Aug-22,7689,1,2.9,14-Oct-23,Bilaspur HR,
PY55GOL5181396,09-Aug-22,16625,1,5.1,14-Oct-23,Bilaspur HR,
PY55GOL5195080,10-Aug-22,20125,1,7.4,14-Oct-23,Bilaspur HR,
PY55GOL5231330,16-Aug-22,6625,1,2.9,14-Oct-23,Bilaspur HR,
PY55GOL5296371,23-Aug-22,8777,1,3.1,14-Oct-23,Bilaspur HR,
PV35GOL5146652,04-Aug-22,70125,2,21,14-Oct-23,BISHNUPUR,"Bajaj Finance LTD.,Ground floor, Near UCO Bank & Kali Mandir, South Bailapara, Bishnupur - 722122 (West Bengal)"
PV35GOL5158823,06-Aug-22,137825,1,13.2,14-Oct-23,BISHNUPUR,
PV35GOL5285372,22-Aug-22,5925,1,1.8,14-Oct-23,BISHNUPUR,
P94KGOL5232197,16-Aug-22,13075,1,4,14-Oct-23,Bonaigarh,"Bajaj Finance Limited., 1st  Floor, Bonai Market, Near Bajaj Automobile, Bonaigarh - 770038.Orissa"
P94KGOL5243603,17-Aug-22,130125,6,15.8,14-Oct-23,Bonaigarh,
P94KGOL5252028,18-Aug-22,17125,1,2.2,14-Oct-23,Bonaigarh,
P94KGOL5284376,22-Aug-22,31125,1,12.5,14-Oct-23,Bonaigarh,
P52JGOL5168735,08-Aug-22,28140,3,9.63,14-Oct-23,Botad GL,"Bajaj Finance LTD.,Ground Floor, office No 32,35,37,39. Bhagyoday Complext, Next to IIFL, Near S T Depo, Botad - 364710"
P52JGOL5170315,08-Aug-22,35160,1,10.9,14-Oct-23,Botad GL,
P52JGOL5184580,09-Aug-22,20015,1,7.55,14-Oct-23,Botad GL,
P52JGOL5189093,10-Aug-22,40189,2,5.86,14-Oct-23,Botad GL,
P52JGOL5199931,11-Aug-22,5966,1,4.94,14-Oct-23,Botad GL,
P52JGOL5200205,11-Aug-22,30762,1,10.05,14-Oct-23,Botad GL,
P52JGOL5208739,12-Aug-22,18122,2,5.68,14-Oct-23,Botad GL,
P52JGOL5213064,12-Aug-22,210125,1,38.6,14-Oct-23,Botad GL,
P52JGOL5219037,13-Aug-22,27674,1,8.51,14-Oct-23,Botad GL,
P52JGOL5234068,16-Aug-22,25217,1,9.45,14-Oct-23,Botad GL,
P52JGOL5238944,16-Aug-22,60125,1,17.68,14-Oct-23,Botad GL,
P52JGOL5288083,22-Aug-22,7117,2,2.34,14-Oct-23,Botad GL,
PI91GOL5122195,01-Aug-22,15125,1,5.1,14-Oct-23,Brahmpuri GL,"Bajaj Finance Limited, Ground Floor, Rajhans Colony, Plot No. & Gate No. - 3, Brahampuri, Jaipur, Rajasthan - 302002"
PI91GOL5122076,01-Aug-22,215775,6,77,14-Oct-23,Brahmpuri GL,
PI91GOL5190973,10-Aug-22,19647,1,10,14-Oct-23,Brahmpuri GL,
PI91GOL5236732,16-Aug-22,20025,1,5.1,14-Oct-23,Brahmpuri GL,
PI91GOL5245760,17-Aug-22,52125,1,14.9,14-Oct-23,Brahmpuri GL,
PI91GOL5264324,19-Aug-22,21125,1,6.55,14-Oct-23,Brahmpuri GL,
PI91GOL5275803,20-Aug-22,10125,1,3.3,14-Oct-23,Brahmpuri GL,
PI91GOL5284858,22-Aug-22,5125,1,1.9,14-Oct-23,Brahmpuri GL,
PY52GOL5152686,05-Aug-22,35125,1,10.7,14-Oct-23,Budhlada,"Bajaj Finance Limited, 1st Floor Near SBI Bank Railway station Road Budhlada 151502"
PY52GOL5179801,09-Aug-22,460242,1,18.62,14-Oct-23,Budhlada,
PY52GOL5201194,11-Aug-22,37024,1,8.65,14-Oct-23,Budhlada,
PY52GOL5242217,17-Aug-22,37345,1,11.77,14-Oct-23,Budhlada,
PY52GOL5242312,17-Aug-22,50530,2,5.1,14-Oct-23,Budhlada,
P09QGOL5179974,09-Aug-22,11575,2,3.7,14-Oct-23,Buguda,"Bajaj Finance Limited., 1st  Floor, Main Road,Nr.Prusty medical Buguda - 761118. Orissa"
P09QGOL5222191,13-Aug-22,36925,1,10.6,14-Oct-23,Buguda,
PG22PFI5124166,02-Aug-22,11781,1,4.5,14-Oct-23,Bujetha,"Bajaj Finance LTD.,Ground Floor, C/o.  Parmar Jaydipsinh Amarsinh, Mukam Post, Bujetha, Ta-Tilakwada, Dist-Narmada, Bujetha-391120"
PG22PFI5221904,13-Aug-22,5062,1,1.58,14-Oct-23,Bujetha,
PG22PFI5244865,17-Aug-22,12680,2,3.9,14-Oct-23,Bujetha,
P6C1GOL5125105,02-Aug-22,9625,1,13.95,14-Oct-23,Bundi Lanka Gate GL,"Bajaj Finance LTD.,Ground Floor, Lanka Gate, Silor Road, Bundi, Rajasthan-323001"
P6C1GOL5141238,04-Aug-22,29125,1,8.9,14-Oct-23,Bundi Lanka Gate GL,
P6C1GOL5220461,13-Aug-22,71020,1,27.97,14-Oct-23,Bundi Lanka Gate GL,
P6C1GOL5233841,16-Aug-22,21963,1,1.93,14-Oct-23,Bundi Lanka Gate GL,
P6C1GOL5237163,16-Aug-22,66525,2,10.09,14-Oct-23,Bundi Lanka Gate GL,
P6C1GOL5243976,17-Aug-22,22911,2,7.49,14-Oct-23,Bundi Lanka Gate GL,
P6C1GOL5264981,19-Aug-22,8625,1,13.35,14-Oct-23,Bundi Lanka Gate GL,
P30GGOL5120610,01-Aug-22,16486,1,5.5,14-Oct-23,Chakan GL,Bajaj Finance Limited Jadhav Complex Near Zp School Chakan
P30GGOL5127352,02-Aug-22,94854,1,29.2,14-Oct-23,Chakan GL,
P30GGOL5132644,03-Aug-22,97857,1,29.35,14-Oct-23,Chakan GL,
P30GGOL5172901,08-Aug-22,55227,1,8.45,14-Oct-23,Chakan GL,
P30GGOL5192664,10-Aug-22,101381,1,7.4,14-Oct-23,Chakan GL,
P30GGOL5200258,11-Aug-22,32132,1,9.67,14-Oct-23,Chakan GL,
P30GGOL5210038,12-Aug-22,173496,1,42.85,14-Oct-23,Chakan GL,
P30GGOL5219804,13-Aug-22,41961,1,12.25,14-Oct-23,Chakan GL,
P30GGOL5221539,13-Aug-22,9976,1,6.12,14-Oct-23,Chakan GL,
P30GGOL5235946,16-Aug-22,30556,1,10,14-Oct-23,Chakan GL,
P30GGOL5294456,23-Aug-22,23725,1,7.17,14-Oct-23,Chakan GL,
P4M3GOL5145533,04-Aug-22,25237,1,8.27,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5181925,09-Aug-22,14396,2,2.2,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5188441,10-Aug-22,14725,1,4.3,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5203941,11-Aug-22,66718,1,19.4,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5208958,12-Aug-22,10225,1,3.7,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5212773,12-Aug-22,55583,1,10.2,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5209531,12-Aug-22,125410,1,14.97,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5217598,13-Aug-22,21225,1,6.4,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5220407,13-Aug-22,643258,2,79.28,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5236727,16-Aug-22,13725,1,4.3,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5243507,17-Aug-22,103318,1,30,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5254282,18-Aug-22,63939,1,10.2,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5262419,19-Aug-22,17725,1,2.4,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5274702,20-Aug-22,7723,1,2.4,14-Oct-23,Chalisgaon Gavli Wada GL,
P4M3GOL5285722,22-Aug-22,30225,1,14.8,14-Oct-23,Chalisgaon Gavli Wada GL,
P31EGOL5285872,22-Aug-22,20320,1,7.6,14-Oct-23,Chamba,"Bajaj Finance Limited, Bajaj Fianance Ltd., 1st Floor, Bharmour Road, Hardaspura, Above Punjab & Sind Bank, Chamba -176318 (Himachal Pradesh)"
P31EGOL5288138,22-Aug-22,36212,1,7.5,14-Oct-23,Chamba,
P435GOL5221685,13-Aug-22,198275,1,8.6,14-Oct-23,Chandrapur Sarai Market GL,"Bajaj Finance LTD.,Ground Floor, opposite Sarai Market, Jatpura Gate, Beside Sony Marketing,Chandrapur,Maharashtra-442402"
P435GOL5254131,18-Aug-22,30979,1,9.9,14-Oct-23,Chandrapur Sarai Market GL,
P435GOL5266498,19-Aug-22,10000,1,4,14-Oct-23,Chandrapur Sarai Market GL,
P435GOL5273680,20-Aug-22,19225,1,5.7,14-Oct-23,Chandrapur Sarai Market GL,
P435GOL5297365,23-Aug-22,46223,1,14.7,14-Oct-23,Chandrapur Sarai Market GL,
PW65GOL5132987,03-Aug-22,30125,2,3.7,14-Oct-23,Charkhi Dadri,"Bajaj Finance LTD.,1st Floor, Loharu Road, Near Wall Putty Store, Opp Satpal Angwan Ex Minister, Charkhi Dadri 127306 Haryana"
PW65GOL5201242,11-Aug-22,49625,1,14.5,14-Oct-23,Charkhi Dadri,
PW65GOL5255100,18-Aug-22,163740,2,7.2,14-Oct-23,Charkhi Dadri,
PW65GOL5285532,22-Aug-22,43312,1,6.2,14-Oct-23,Charkhi Dadri,
PY57GOL5135024,03-Aug-22,218075,1,9.4,14-Oct-23,Cheeka Kaithal Road GL,"Bajaj Finance LTD.,1st Floor, Kartar Enclave, Above Allahabad Bank & Muthoot Finance, Kaithal Road, Cheeka 136034 (HR)"
PY57GOL5133463,03-Aug-22,23625,1,2.3,14-Oct-23,Cheeka Kaithal Road GL,
PY57GOL5163152,06-Aug-22,21999,1,7.27,14-Oct-23,Cheeka Kaithal Road GL,
PY57GOL5256357,18-Aug-22,150125,1,4.4,14-Oct-23,Cheeka Kaithal Road GL,
PY57GOL5275325,20-Aug-22,5112,1,2,14-Oct-23,Cheeka Kaithal Road GL,
PY57GOL5298509,23-Aug-22,50125,1,15,14-Oct-23,Cheeka Kaithal Road GL,
P568GOL5180925,09-Aug-22,129983,1,2.3,14-Oct-23,CHHATARPUR,"Bajaj Finance Limited  1St Floor, Rahul Budholia Building, Near Collectorate Bunglow,Infrnt Radio Colony, Panna Road, Chhatarpur  471001"
P5Q1GOL5194551,10-Aug-22,47542,1,15.74,14-Oct-23,Chhindwara Lalbag GL,
P5Q1GOL5190552,10-Aug-22,32964,1,3.36,14-Oct-23,Chhindwara Lalbag GL,
P5Q1GOL5252621,18-Aug-22,25125,1,7.72,14-Oct-23,Chhindwara Lalbag GL,
P4K9GOL5161845,06-Aug-22,11500,1,3.5,14-Oct-23,CHICKMANGLUR MG ROAD GL,"Bajaj Finance LTD.,Opp orange super market MG Road, Chikmagalur, Karnataka-577101"
P4K9GOL5233735,16-Aug-22,20050,1,5.9,14-Oct-23,CHICKMANGLUR MG ROAD GL,
P5I1GOL5236544,16-Aug-22,78125,1,24.8,14-Oct-23,Chikkaballapur Beerappa Street GL,"Bajaj Finance LTD.,1st Floor, Sri Lakshmi Narayana Prasada, Ward No.24, Sy No.1126/1228, Beerappa Street, Next to Balaji Takies, Chikkaballapura-562101"
PG47PFI5208289,12-Aug-22,34225,1,10,14-Oct-23,Chinchkhede,"Bajaj Finanace Limited, C/O Suresh Narayan Patil Ground Floor, Narayan Smuruti Near Old Gram Panchayat Chinchkhede, District- Dhule Maharashtra – 424301"
P4A2GOL5158720,06-Aug-22,56340,1,18.85,14-Oct-23,CHIPLUN,"Bajaj Finance LTD.,1st Floor, Shiv Sagar Building, Above Kotak Mahindra Bank  Kavil Tali, Chiplun 415605"
P14RGOL5133509,03-Aug-22,20586,1,18.495,14-Oct-23,Chirawa Pilani Road GL,"Bajaj Finance Limited,  Gound Floor, Mushkan Complex, Near HDFC Bank, Pilani Road, Chirawa,Rajasthan-333026."
P14RGOL5160864,06-Aug-22,92919,1,28.67,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5160523,06-Aug-22,26969,2,5,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5171081,08-Aug-22,44838,1,5.334,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5173260,08-Aug-22,33816,1,9.736,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5237625,16-Aug-22,50054,1,3,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5236968,16-Aug-22,126269,1,18.355,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5235919,16-Aug-22,24142,1,7.57,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5252172,18-Aug-22,60969,1,18.108,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5273475,20-Aug-22,10125,1,3.23,14-Oct-23,Chirawa Pilani Road GL,
P14RGOL5294813,23-Aug-22,44125,1,3.3,14-Oct-23,Chirawa Pilani Road GL,
P4F6GOL5189903,10-Aug-22,109299,1,21.85,14-Oct-23,Chitradurga Mettahalli Road GL,"Bajaj Finance LTD.,1st Floor, Gandi Circle Medhehalli Road Chitradurga-577501"
P4F6GOL5203647,11-Aug-22,33367,1,3.41,14-Oct-23,Chitradurga Mettahalli Road GL,
P4F6GOL5220258,13-Aug-22,17125,1,5,14-Oct-23,Chitradurga Mettahalli Road GL,
P5E4GOL5124790,02-Aug-22,196785,2,30.4,14-Oct-23,CHITTORGARH,"Bajaj Finance Limited 1st Floor, Diwakar Complex, Near C.K. Honda, Above Bank of INDIA, Collectorate  Circle, Chittorgarh, Rajasthan – 312001"
P5E4GOL5170126,08-Aug-22,127565,1,3.3,14-Oct-23,CHITTORGARH,
P5E4GOL5171555,08-Aug-22,50125,1,36.62,14-Oct-23,CHITTORGARH,
P5E4GOL5189588,10-Aug-22,31000,1,4.67,14-Oct-23,CHITTORGARH,
P5E4GOL5236452,16-Aug-22,55000,2,9.1,14-Oct-23,CHITTORGARH,
P5E4GOL5237453,16-Aug-22,95125,2,34.5,14-Oct-23,CHITTORGARH,
P5E4GOL5244735,17-Aug-22,99625,1,26.3,14-Oct-23,CHITTORGARH,
P5E4GOL5255658,18-Aug-22,7000,1,2.51,14-Oct-23,CHITTORGARH,
P5E4GOL5266000,19-Aug-22,9625,1,2.9,14-Oct-23,CHITTORGARH,
P5E4GOL5265117,19-Aug-22,83125,2,57.39,14-Oct-23,CHITTORGARH,
P5E4GOL5266342,19-Aug-22,74125,1,40.2,14-Oct-23,CHITTORGARH,
P5E4GOL5271592,20-Aug-22,16813,2,5.3,14-Oct-23,CHITTORGARH,
P5E4GOL5299807,23-Aug-22,10125,1,20.1,14-Oct-23,CHITTORGARH,
P6C0GOL5132254,03-Aug-22,216107,2,8.5,14-Oct-23,Chomu Shri Hari Plaza GL,"Bajaj Finance Limited, Ground Floor, Shri Hari Plaza, Opp. Bharat Talkies, Near Bus Stand, Chomu, Rajasthan – 303702"
P6C0GOL5218220,13-Aug-22,75125,1,8.47,14-Oct-23,Chomu Shri Hari Plaza GL,
P6C0GOL5233382,16-Aug-22,15048,1,2.84,14-Oct-23,Chomu Shri Hari Plaza GL,
P6C0GOL5245946,17-Aug-22,60038,1,18.15,14-Oct-23,Chomu Shri Hari Plaza GL,
P6C0GOL5255078,18-Aug-22,65849,4,53.2,14-Oct-23,Chomu Shri Hari Plaza GL,
P6C0GOL5264852,19-Aug-22,49125,1,16.6,14-Oct-23,Chomu Shri Hari Plaza GL,
P4M2GOL5128448,02-Aug-22,9725,1,3,14-Oct-23,CHOPDA,"Bajaj Finance LTD.,1st Floor, Agrawal Complex, Subhash Chowk, Opp. Sudhir Book Depo, Above Sbh,Gandhi Chowk, Chopda 425107"
P4M2GOL5124001,02-Aug-22,20225,1,6.13,14-Oct-23,CHOPDA,
P4M2GOL5160924,06-Aug-22,220425,1,38.09,14-Oct-23,CHOPDA,
P4M2GOL5242257,17-Aug-22,22725,1,6.7,14-Oct-23,CHOPDA,
P4M2GOL5252185,18-Aug-22,68225,3,12,14-Oct-23,CHOPDA,
P4M2GOL5295428,23-Aug-22,27225,2,8,14-Oct-23,CHOPDA,
P4M2GOL5304721,24-Aug-22,17725,1,5.16,14-Oct-23,CHOPDA,
P6C5GOL5125070,02-Aug-22,121136,1,5.2,14-Oct-23,CHURU NAISARAK GL,"Bajaj Finance Limited, Ground Floor, Near Axis Bank, Nai Sarak, Naya bass, Churu,Rajasthan-331001."
P6C5GOL5135080,03-Aug-22,204043,4,31.64,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5145820,04-Aug-22,5525,1,1.9,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5151851,05-Aug-22,200872,2,2.2,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5188519,10-Aug-22,5267,1,1.7,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5220329,13-Aug-22,15900,1,18.1,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5221887,13-Aug-22,32298,2,15.6,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5217964,13-Aug-22,139901,1,190,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5235845,16-Aug-22,111249,1,11.7,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5256778,18-Aug-22,23395,1,3.9,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5297085,23-Aug-22,102160,1,13.7,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5299025,23-Aug-22,40894,1,12.73,14-Oct-23,CHURU NAISARAK GL,
P6C5GOL5307955,24-Aug-22,25380,1,7.3,14-Oct-23,CHURU NAISARAK GL,
PU26GOL5125656,02-Aug-22,27125,1,8,14-Oct-23,CONTAI,"Bajaj Finance LTD.,Shivani Building 1'st Floor, Above Sonalika Tractor,Near Kharagpur Bypass,Kishornagar, Contai, Dist- PurbaMedinipur,State- West Bengal,Pin- 721401."
P4C1GOL5159932,06-Aug-22,68595,2,21.77,14-Oct-23,Cuttack Madhu Patna Colony GL,"Bajaj finance ltd, 1st Floor, Shreema Construction, NH 5 Naya Chowk Link Rd, Madhu Patna Colony, Cuttack, Odisha 753010"
P4C1GOL5222536,13-Aug-22,31125,2,3.5,14-Oct-23,Cuttack Madhu Patna Colony GL,
P4C1GOL5231518,16-Aug-22,6070,2,3.4,14-Oct-23,Cuttack Madhu Patna Colony GL,
P4C1GOL5264813,19-Aug-22,13125,1,4.6,14-Oct-23,Cuttack Madhu Patna Colony GL,
P4C1GOL5265501,19-Aug-22,7675,1,2.5,14-Oct-23,Cuttack Madhu Patna Colony GL,
P4C1GOL5295232,23-Aug-22,56125,2,9.9,14-Oct-23,Cuttack Madhu Patna Colony GL,
P6Y4GOL5137466,03-Aug-22,35388,1,14.5,14-Oct-23,DAHANU MH,"Bajaj Finance LTD.,2nd Floor,Parijat Building,Abhyankar Compound Opp.Reilway Station Irani Road Dahanu-401602"
P6Y4GOL5211470,12-Aug-22,64225,1,20.05,14-Oct-23,DAHANU MH,
P6Y4GOL5236369,16-Aug-22,35000,1,11.3,14-Oct-23,DAHANU MH,
P6Y4GOL5246975,17-Aug-22,17489,1,5.38,14-Oct-23,DAHANU MH,
P4Y0GOL5212193,12-Aug-22,56179,1,17.49,14-Oct-23,DAHOD,"Bajaj Finance LTD.,1st Floor, Office No, 23 to 28, ""GLK Tower"", Next to Bus Stand, Above HDFC, SBI Bank, Dahod -389151"
