Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
PB58GOL8787433,14-Aug-23,26630,1,7.798,14-Oct-24,Fazilka - Gaushala Road,
P11VGOL7521273,22-Apr-23,64099,1,17.9,21-Oct-24,Firozpur - The Mall Road,"GROUND FLOOR THE MALL ROAD, OPPOSITE MUNICIPAL COUNCIL NEAR PAUL MARCHANTS OFIICE, FEROZPUR CITY, PUNJAB 152002"
P11VGOL8532508,20-Jul-23,32133,2,8.13,21-Oct-24,Firozpur - The Mall Road,
P11VGOL8579762,25-Jul-23,11747,1,3.2,21-Oct-24,Firozpur - The Mall Road,
P11VGOL8579882,25-Jul-23,35646,2,9.5,21-Oct-24,Firozpur - The Mall Road,
P11VGOL8653303,01-Aug-23,10849,1,2.88,21-Oct-24,Firozpur - The Mall Road,
PBZ1SGL8541381,21-Jul-23,151301,4,38.14,21-Oct-24,Gadag - Javali Bazar,ANITA ARCADE FIRST FLOOR BANK ROAD TANGA KOOT JAVALI BAZAR NEAR BUSTAND GADAG-582101
PBZ1SGL8552495,22-Jul-23,117490,1,31.4,21-Oct-24,Gadag - Javali Bazar,
PBZ1SGL8656551,01-Aug-23,116539,6,33.57,21-Oct-24,Gadag - Javali Bazar,
PBZ1SGL8657151,01-Aug-23,285643,2,75.6,21-Oct-24,Gadag - Javali Bazar,
P72QGOL8573367,24-Jul-23,289430,5,79.73,16-Oct-24,Gadhada - Botad Road,FIRST FLOOR HARI NARAYAN BUILDING ABOVE IIFL
P72QGOL8616140,28-Jul-23,5499,1,1.6,16-Oct-24,Gadhada - Botad Road,
P72QGOL8655535,01-Aug-23,11299,1,3.8,16-Oct-24,Gadhada - Botad Road,
P72QGOL8693725,05-Aug-23,30299,1,7.8,16-Oct-24,Gadhada - Botad Road,
P72QGOL8735932,09-Aug-23,14299,1,3.63,16-Oct-24,Gadhada - Botad Road,
P72QGOL8750620,10-Aug-23,19099,1,4.81,16-Oct-24,Gadhada - Botad Road,
P72QGOL8774462,12-Aug-23,9299,1,2.4,16-Oct-24,Gadhada - Botad Road,
P72QGOL8811107,16-Aug-23,30299,1,12.48,16-Oct-24,Gadhada - Botad Road,
PCW4SGL8551511,22-Jul-23,18599,1,4.8,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8556857,22-Jul-23,95114,2,23.68,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8571687,24-Jul-23,32299,1,8.12,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8582697,25-Jul-23,265518,3,69.29,15-Oct-24,Gadwal - Rajeev Marg,
P4J7SGL8594360,26-Jul-23,72385,1,17.99,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8592329,26-Jul-23,195434,3,52.13,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8603059,27-Jul-23,245494,3,62.61,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8612725,28-Jul-23,23299,1,5.86,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8663509,02-Aug-23,105426,3,26.63,15-Oct-24,Gadwal - Rajeev Marg,
P4J7SGL8665917,02-Aug-23,9119,1,2.39,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8671899,03-Aug-23,50299,1,12.85,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8688220,04-Aug-23,19299,1,4.87,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8737156,09-Aug-23,22299,1,5.61,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8765386,11-Aug-23,17299,1,4.38,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8776396,12-Aug-23,46999,2,11.77,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8795701,14-Aug-23,21099,1,5.91,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8828353,17-Aug-23,80099,1,21.83,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8822872,17-Aug-23,13799,1,3.62,15-Oct-24,Gadwal - Rajeev Marg,
PCW4SGL8836125,18-Aug-23,16199,1,4.29,15-Oct-24,Gadwal - Rajeev Marg,
PEJ6SGL8530861,20-Jul-23,10099,1,3.5,11-Oct-24,Gajwel - Pidched,"8-68, GROUND FLOOR, VINAYAKA NAGAR, PIDCHED"
PEJ6SGL8696722,05-Aug-23,132089,1,35.2,11-Oct-24,Gajwel - Pidched,
PEJ6SGL8739371,09-Aug-23,160392,2,41.5,11-Oct-24,Gajwel - Pidched,
PEJ6SGL8763844,11-Aug-23,19399,1,4.9,11-Oct-24,Gajwel - Pidched,
PEJ6SGL8774057,12-Aug-23,30099,1,8.3,11-Oct-24,Gajwel - Pidched,
PEJ6SGL8795721,14-Aug-23,113336,1,28.8,11-Oct-24,Gajwel - Pidched,
P99CSGL8822988,17-Aug-23,15267,1,4.5,11-Oct-24,Gajwel - Pidched,
PUB2PFI8421709,11-Jul-23,45859,2,11.5,11-Oct-24,GANAHERA,"GROUND FLOOR NIMARK BHAWAN, NEAR RADHASARWESHWAR SWEETS GANAHEDA-305022 RAJASTHAN"
PUB2PFI8696999,05-Aug-23,6229,1,14,11-Oct-24,GANAHERA,
PF42GOL8642064,31-Jul-23,8299,1,2.42,15-Oct-24,Gandhidham - Ambica Arcade,"BAJAJ FINANCE LTD,GROUND FLOOR,1,2 SHREE AMBICA ARCADE AT JOINING HDFC BANK,PLOT 300 NEAR GANDHIDHAM CO OP BANK,GANDHIDHAM, KUTCH-"
PF42GOL8714335,07-Aug-23,10038,2,3.25,15-Oct-24,Gandhidham - Ambica Arcade,
PF42GOL8834118,18-Aug-23,33420,1,8.32,15-Oct-24,Gandhidham - Ambica Arcade,
PEL7GOL8795754,14-Aug-23,12499,1,3.18,15-Oct-24,Gandhidham - Kutch Kala Road,"PLOT NO3,SECTOR 1A KUTCH KALA ROAD, GANDHIDHAM,370201"
P576GOL8750944,10-Aug-23,10099,1,4.049,16-Oct-24,Gandhinagar - Patnagar,"PATNAGAR YOJANA BHAVAN BLOCK-A, SHOP NO 17 GANDHI NAGAR GJ PIN 382016"
P576GOL8755142,10-Aug-23,79299,1,19.648,16-Oct-24,Gandhinagar - Patnagar,
P02WGOL8582474,25-Jul-23,22299,1,5.8,16-Oct-24,GANJ BASODA - MAIN ROAD,First floor Subhash Chowk Station Road Above Manappuram
PCR6GOL8738900,09-Aug-23,37299,1,9.4,21-Oct-24,Gidderbaha - Circular Road,GROUND FLOOR BESIDE PUNJAB PARADISE CIRCULAR ROAD OPP MUTHOOT BANK GIDDERBAHA 152101
PY53GOL8788170,14-Aug-23,41375,2,10.62,21-Oct-24,Gidderbaha - Circular Road,
PCR6GOL8842207,18-Aug-23,6299,1,1.92,21-Oct-24,Gidderbaha - Circular Road,
PW50GOL8591309,26-Jul-23,15299,1,4.8,17-Oct-24,GOHANA,GROUND FLOOR 55 FEET ROAD NEAR BUS STAND GOHANA 131301 HR
PW50GOL8661685,02-Aug-23,26000,2,7.46,17-Oct-24,GOHANA,
PW50GOL8687142,04-Aug-23,16299,1,4.27,17-Oct-24,GOHANA,
PW50GOL8838961,18-Aug-23,100000,4,30.06,17-Oct-24,GOHANA,
PW50GOL8836294,18-Aug-23,33000,1,9.93,17-Oct-24,GOHANA,
PBZ2SGL8526016,20-Jul-23,200090,2,49.68,18-Oct-24,Gokak - Hospeth Galli,HATPAKI BUILDING GROUND FLOOR HATAPAKI BUILDINGHOSPETH GALLIGOKAK KARNATAKA 591307
PBZ2SGL8554143,22-Jul-23,140568,1,38.9,18-Oct-24,Gokak - Hospeth Galli,
P4G5SGL8568138,24-Jul-23,18165,1,9.98,18-Oct-24,Gokak - Hospeth Galli,
PBZ2SGL8654490,01-Aug-23,39599,1,9.92,18-Oct-24,Gokak - Hospeth Galli,
PBZ2SGL8656619,01-Aug-23,35299,2,8.95,18-Oct-24,Gokak - Hospeth Galli,
PBZ2SGL8661610,02-Aug-23,27099,2,7.92,18-Oct-24,Gokak - Hospeth Galli,
PBZ2SGL8710796,07-Aug-23,40099,1,9.99,18-Oct-24,Gokak - Hospeth Galli,
PG43PFI8725356,08-Aug-23,199439,4,49.97,18-Oct-24,GONDUR,"Bajaj Finanace Limited, C/O Rahul Patil Ground Floor, At Post Gondur, Main Square, Gondur, District- Dhule Maharashtra - 424002"
PG43PFI8721195,08-Aug-23,98190,2,24.57,18-Oct-24,GONDUR,
PG43PFI8741786,09-Aug-23,30199,1,8.25,18-Oct-24,GONDUR,
PG43PFI8764856,11-Aug-23,24199,1,6.1,18-Oct-24,GONDUR,
PG43PFI8812411,16-Aug-23,19699,1,5,18-Oct-24,GONDUR,
PUB6PFI8707199,07-Aug-23,88496,1,25.9,16-Oct-24,GOVINDGARH,
PUB6PFI8813616,16-Aug-23,8729,1,4.05,16-Oct-24,GOVINDGARH,
PGR7PRN8808633,16-Aug-23,30229,1,9.8,22-Oct-24,GUDHAMALANI,"Bus Stand Road Above AU Small Finance Bank, Gudamalani, Rajasthan"
P563SGL6282590,24-Dec-22,9599,1,2.72,15-Oct-24,GUDIVADA,GROUND FLOOR SBI BUILDING DOOR NO 4 273 NEAR SOBHANA HOTEL GANGANAMMA STREET GUDIWADA 521301
P563SGL8606708,27-Jul-23,28299,1,7.4,15-Oct-24,GUDIVADA,
P563SGL8602416,27-Jul-23,40299,1,10.2,15-Oct-24,GUDIVADA,
P563SGL8615138,28-Jul-23,302563,2,78.05,15-Oct-24,GUDIVADA,
P563SGL8615512,28-Jul-23,439727,3,125.1,15-Oct-24,GUDIVADA,
P563SGL8615763,28-Jul-23,201241,1,52.9,15-Oct-24,GUDIVADA,
P563SGL8626569,29-Jul-23,76799,2,19.3,15-Oct-24,GUDIVADA,
P563SGL8642941,31-Jul-23,28599,1,7.2,15-Oct-24,GUDIVADA,
P563SGL8662338,02-Aug-23,18299,1,4.7,15-Oct-24,GUDIVADA,
P563SGL8707442,07-Aug-23,198438,2,49.2,15-Oct-24,GUDIVADA,
P563SGL8764225,11-Aug-23,14299,1,3.75,15-Oct-24,GUDIVADA,
P563SGL8826416,17-Aug-23,231477,1,77.1,15-Oct-24,GUDIVADA,
P12ISGL8657004,01-Aug-23,131986,1,35.2,14-Oct-24,Gulbarga - Super Market,
P12ISGL8661495,02-Aug-23,21699,1,6.96,14-Oct-24,Gulbarga - Super Market,
P12ISGL8699844,05-Aug-23,21399,1,5.5,14-Oct-24,Gulbarga - Super Market,
P12ISGL8725661,08-Aug-23,74599,1,20,14-Oct-24,Gulbarga - Super Market,
P12ISGL8751989,10-Aug-23,14203,1,4.59,14-Oct-24,Gulbarga - Super Market,
P12ISGL8748812,10-Aug-23,19892,1,5,14-Oct-24,Gulbarga - Super Market,
P12ISGL8780908,12-Aug-23,47641,1,17.56,14-Oct-24,Gulbarga - Super Market,
P12ISGL8792933,14-Aug-23,96315,1,24.96,14-Oct-24,Gulbarga - Super Market,
P4B0SGL8542031,21-Jul-23,102523,2,25.82,15-Oct-24,Gulbarga - Svp Chowk,1ST FLOOR NARAYANA ENCLAVE SVP CHOWK GULBARGA 585102 1ST FLOOR NARAYANA ENCLAVE SVP CHOWK GULBARGA 585102 1ST FLOOR NARAYANA ENCLAVE SVP CHOWK GULBARGA 585102
P4B0SGL8566559,24-Jul-23,160392,1,43.32,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8612199,28-Jul-23,169603,1,42,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8666659,02-Aug-23,28500,1,7.2,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8684136,04-Aug-23,28299,1,7.79,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8747772,10-Aug-23,38880,1,14.97,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8766354,11-Aug-23,137565,6,34.95,15-Oct-24,Gulbarga - Svp Chowk,
P4B0SGL8775875,12-Aug-23,60515,1,15,15-Oct-24,Gulbarga - Svp Chowk,
PCU3SGL8682710,04-Aug-23,31100,1,7.9,22-Oct-24,Gummidipoondi - GNT Road,"Ground Floor No-27, GNT Road, Gummidipoondi-601201"
PCU3SGL8689022,04-Aug-23,500800,11,133.8,22-Oct-24,Gummidipoondi - GNT Road,
PCU3SGL8809567,16-Aug-23,366639,5,91.6,22-Oct-24,Gummidipoondi - GNT Road,
PBV9SGL8752402,10-Aug-23,34299,3,9.15,22-Oct-24,Guntakal - Vegetable Market,
PEK1SGL8822247,17-Aug-23,15299,1,4.07,18-Oct-24,Guntur - Arundelpet,"6-9-22,23, 9TH LANE, ARUNDEL PET, GUNTUR- 522002"
P73FSGL8812630,16-Aug-23,38454,2,9.96,22-Oct-24,Guntur - Kothapeta,1ST FLOOR POTHURAJU SUBBARAJU HIGHTS 9 11 54 KAKUMANUVARI STREET KOTHAPET GUNTUR 522001 ANDHRA PRADESH
PCS1GOL8736172,09-Aug-23,402682,6,101.6,14-Oct-24,Guru Har Sahai - Mukatsar Road,RAILWAY ROAD OPP BOOTA RAM PALACEM GURU HAR SAHAI-152022
PCS1GOL8742680,09-Aug-23,199939,5,52,14-Oct-24,Guru Har Sahai - Mukatsar Road,
PCS1GOL8775003,12-Aug-23,26799,2,7.2,14-Oct-24,Guru Har Sahai - Mukatsar Road,
PCA7GOL8533687,20-Jul-23,7299,1,2.34,11-Oct-24,Gwalior - City Center,GROUND FLOOR OPP INCOME TAX OFFICE PLOT NO 114 CITY CENTER GWALIOR MADHYA PRADESH -474011
PCA7GOL8572306,24-Jul-23,23299,2,6.84,11-Oct-24,Gwalior - City Center,
PCA7GOL8614188,28-Jul-23,52299,1,14.8,11-Oct-24,Gwalior - City Center,
PCA7GOL8673535,03-Aug-23,170404,4,47.9,11-Oct-24,Gwalior - City Center,
PCA7GOL8696105,05-Aug-23,60299,1,15.27,11-Oct-24,Gwalior - City Center,
PCA7GOL8711370,07-Aug-23,316579,6,95.09,11-Oct-24,Gwalior - City Center,
P466GOL8788300,14-Aug-23,64528,2,17.4,11-Oct-24,Gwalior - City Center,
PCA7GOL8813361,16-Aug-23,150380,1,42.2,11-Oct-24,Gwalior - City Center,
P466GOL8820381,17-Aug-23,44988,1,14,11-Oct-24,Gwalior - City Center,
PCA7GOL8835043,18-Aug-23,73299,3,19.7,11-Oct-24,Gwalior - City Center,
PF25GOL8543354,21-Jul-23,177959,4,50.7,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8644210,31-Jul-23,337415,5,87.9,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8655263,01-Aug-23,45299,2,11.9,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8686914,04-Aug-23,17299,1,4.6,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8694987,05-Aug-23,67299,2,17.4,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8700911,05-Aug-23,11352,1,3,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8708048,07-Aug-23,58299,2,15,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8727079,08-Aug-23,65299,2,18.7,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8767602,11-Aug-23,104325,3,26.8,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8808617,16-Aug-23,10299,1,2.9,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8822029,17-Aug-23,72299,1,18.1,14-Oct-24,Gwalior - Naya Bazar,
PF25GOL8838271,18-Aug-23,16299,1,4.2,14-Oct-24,Gwalior - Naya Bazar,
PEF2GOL8555742,22-Jul-23,196736,3,48.96,16-Oct-24,Gwalior - Vinay nagar,Ground Floor Infront Of ICICI Bank Near Capri Gold Loan Jail Road Vinay Nagar Gwalior MP-474012
PEF2GOL8595721,26-Jul-23,135362,2,34.67,16-Oct-24,Gwalior - Vinay nagar,
PEF2GOL8641909,31-Jul-23,14299,2,3.86,16-Oct-24,Gwalior - Vinay nagar,
PEF2GOL8728180,08-Aug-23,206466,4,56.8,16-Oct-24,Gwalior - Vinay nagar,
PEF2GOL8724209,08-Aug-23,24299,1,6.7,16-Oct-24,Gwalior - Vinay nagar,
PEF2GOL8808696,16-Aug-23,34299,2,9.3,16-Oct-24,Gwalior - Vinay nagar,
P96USGL8528685,20-Jul-23,22099,1,5.6,17-Oct-24,Haliya - Devarakonda Main Road,"H NO 4-174, DEVARAKONDA MAIN ROAD, HALIYA, TELANGANA, 508377"
P96USGL8544914,21-Jul-23,56140,1,14.25,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8568643,24-Jul-23,30099,1,7.9,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8580267,25-Jul-23,38799,1,9.8,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8613637,28-Jul-23,150580,1,39.2,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8656334,01-Aug-23,29299,2,9.1,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8665539,02-Aug-23,10499,1,2.7,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8665231,02-Aug-23,16499,1,4.3,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8788909,14-Aug-23,9931,1,3.3,17-Oct-24,Haliya - Devarakonda Main Road,
P96USGL8819950,17-Aug-23,17744,1,7.5,17-Oct-24,Haliya - Devarakonda Main Road,
P32GGOL8538172,21-Jul-23,110161,1,35.16,14-Oct-24,Halvad - Gini Complex,1ST FLOOR GINI COMPLEX NEAR BUS STATION ROAD HALVAD 363330 GUJARAT GUJARAT
P32GGOL8540193,21-Jul-23,121238,1,37.54,14-Oct-24,Halvad - Gini Complex,
P32GGOL8569126,24-Jul-23,28299,1,7.13,14-Oct-24,Halvad - Gini Complex,
P32GGOL8663175,02-Aug-23,23099,2,6.69,14-Oct-24,Halvad - Gini Complex,
P32GGOL8763176,11-Aug-23,90278,1,28.36,14-Oct-24,Halvad - Gini Complex,
P32GGOL8762877,11-Aug-23,74099,1,20.02,14-Oct-24,Halvad - Gini Complex,
P32GGOL8821196,17-Aug-23,41338,1,10.33,14-Oct-24,Halvad - Gini Complex,
P32GGOL8841391,18-Aug-23,20264,1,5.47,14-Oct-24,Halvad - Gini Complex,
PG33PFI8763103,11-Aug-23,41099,1,10.26,11-Oct-24,HANDOD CHOKDI,"BAJAJ FINANCE LTDHANDOD CHOWKDI, TA- SANKHEDA, HANDOD CHOWKDI, TA- SANKHEDA, DIST- CHOTA UDAIPUR, 391145"
PBX8GOL8612916,28-Jul-23,19099,2,4.95,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8641707,31-Jul-23,13699,3,4.3,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8647181,31-Jul-23,14099,1,3.59,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8642800,31-Jul-23,16399,1,4.16,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8665481,02-Aug-23,14799,1,3.76,16-Oct-24,Hansi - Bus Stand,
PX11GOL8674014,03-Aug-23,11451,1,3.6,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8701047,05-Aug-23,52093,1,12.95,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8711550,07-Aug-23,37903,2,9.75,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8736715,09-Aug-23,28299,2,7.29,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8765551,11-Aug-23,12099,1,3.1,16-Oct-24,Hansi - Bus Stand,
PBX8GOL8779553,12-Aug-23,9399,1,2.43,16-Oct-24,Hansi - Bus Stand,
PEM1GOL8565565,24-Jul-23,48559,3,12.8,18-Oct-24,Hanumangarh - Junction,"GROUND FLOOR, NEAR RAJEEV CHOWK, MAIN TOWN ROAD, HANUMANGARH JUNCTION, RAJASTHAN-335512"
PEM1GOL8601854,27-Jul-23,7429,1,3.05,18-Oct-24,Hanumangarh - Junction,
PEM1GOL8602432,27-Jul-23,33429,1,9.79,18-Oct-24,Hanumangarh - Junction,
P4K0GOL8667687,02-Aug-23,27065,2,8.55,18-Oct-24,Hanumangarh - Junction,
PEM1GOL8684464,04-Aug-23,24429,1,6.3,18-Oct-24,Hanumangarh - Junction,
PEM1GOL8736799,09-Aug-23,140889,3,36.04,18-Oct-24,Hanumangarh - Junction,
PEM1GOL8796632,14-Aug-23,85692,1,21.67,18-Oct-24,Hanumangarh - Junction,
PEM1GOL8809265,16-Aug-23,22429,1,5.94,18-Oct-24,Hanumangarh - Junction,
PX14SGL8589062,26-Jul-23,41692,1,12,11-Oct-24,HARPANAHALLI,1ST FLOOR OPP MUNICIPAL OFFICE MUTHOOT FINANCE HARPANHALLI 583131 KA
PX14SGL8665126,02-Aug-23,11799,1,4.67,11-Oct-24,HARPANAHALLI,
PX14SGL8833370,18-Aug-23,82033,1,20.3,11-Oct-24,HARPANAHALLI,
PEO6SGL8528019,20-Jul-23,10499,1,2.8,18-Oct-24,Hassan - NR Circle,"1ST FLOOR, GL ARCADE OPP SANGEETHA SHOPR NR CIRCLE HASSAN -573201"
PEO6SGL8666912,02-Aug-23,19899,1,5.02,18-Oct-24,Hassan - NR Circle,
PEO6SGL8739443,09-Aug-23,74099,2,18.56,18-Oct-24,Hassan - NR Circle,
PEO6SGL8838066,18-Aug-23,9156,1,5.39,18-Oct-24,Hassan - NR Circle,
PBZ3SGL8541192,21-Jul-23,6099,1,1.96,18-Oct-24,Haveri - Bus Stand,RVM FORTUNE 1ST FLOOR ABOVE SANGEETA MOBILES HAVERI KARNATAKA -587110
PBZ3SGL8605376,27-Jul-23,6099,1,1.61,18-Oct-24,Haveri - Bus Stand,
PBZ3SGL8665651,02-Aug-23,15099,1,4.7,18-Oct-24,Haveri - Bus Stand,
PBZ3SGL8662085,02-Aug-23,59099,1,14.9,18-Oct-24,Haveri - Bus Stand,
PBZ3SGL8722766,08-Aug-23,9099,1,2.89,18-Oct-24,Haveri - Bus Stand,
P5R5SGL8763638,11-Aug-23,8989,1,2.6,18-Oct-24,Haveri - Bus Stand,
PBZ3SGL8812424,16-Aug-23,12599,1,3.77,18-Oct-24,Haveri - Bus Stand,
P5R5SGL8837503,18-Aug-23,74205,1,19.5,18-Oct-24,Haveri - Bus Stand,
P500GOL8602013,27-Jul-23,50841,1,12.88,21-Oct-24,Himatnagar - Old Civil Hospital Road,ASHOKA HOUSE NRSTATE BANK OF INDIA OLD CIVIL HOUSPITAL ROAD HIMATNAGAR SABARKANTHA GUJARAT-383001
PBX4GOL8618442,28-Jul-23,7131,1,2.183,21-Oct-24,Himatnagar - Old Civil Hospital Road,
PBX4GOL8735335,09-Aug-23,24767,1,6.203,21-Oct-24,Himatnagar - Old Civil Hospital Road,
P500GOL8750799,10-Aug-23,32887,2,10.846,21-Oct-24,Himatnagar - Old Civil Hospital Road,
P500GOL8749364,10-Aug-23,32180,1,8.34,21-Oct-24,Himatnagar - Old Civil Hospital Road,
PEG4SGL8551170,22-Jul-23,50223,1,12.8,16-Oct-24,Hindupur - Dhana Lakshmi Road,"Lakshmi Enclave, Ground Floor, Dhana Lakshmi Road, Hindupur - 515201"
PEG4SGL8706475,07-Aug-23,20300,1,5.185,16-Oct-24,Hindupur - Dhana Lakshmi Road,
PEG4SGL8808032,16-Aug-23,12602,1,3.47,16-Oct-24,Hindupur - Dhana Lakshmi Road,
PEX1SGL8629140,29-Jul-23,20099,1,5.26,22-Oct-24,Hosadurga - Huliyar Road,"First Floor, Shri veeranajneyya hardware, Opposite Private Bus Stand Hosdurga Pin-577527"
PCA9GOL8551081,22-Jul-23,14099,1,4.12,21-Oct-24,Hoshangabad - Meenakshi Chowk,SHAINI HOUSE INFRONT OF ICICI BANK MEENAKSHI CHOUK HOSHANGABAD MP 461001
PCA9GOL8550676,22-Jul-23,46299,1,12.24,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8612363,28-Jul-23,12299,2,4.48,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8641745,31-Jul-23,28199,1,7.76,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8780709,12-Aug-23,105126,2,36.1,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8780963,12-Aug-23,85273,4,22.23,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8773264,12-Aug-23,8499,1,2.2,21-Oct-24,Hoshangabad - Meenakshi Chowk,
PCA9GOL8793292,14-Aug-23,92118,3,23.62,21-Oct-24,Hoshangabad - Meenakshi Chowk,
P591SGL8551225,22-Jul-23,180600,1,45.3,16-Oct-24,Hospet - Shanbag Circle,"Sharada Complex, 1st Floor, shanbag circle,abveadi bajaj show room, Hospet-583201"
P591SGL8581024,25-Jul-23,52561,1,13.2,16-Oct-24,Hospet - Shanbag Circle,
PBZ4SGL8648179,31-Jul-23,146200,2,36.3,16-Oct-24,Hospet - Shanbag Circle,
PBZ4SGL8647754,31-Jul-23,177000,3,44.3,16-Oct-24,Hospet - Shanbag Circle,
PCU4SGL8528083,20-Jul-23,81191,1,20.54,17-Oct-24,Hosur - Denkanikota Main Road,DENKANIKOTA MAIN ROAD OPP CSI CHURCH SHANTHINAGAR HOSUR-635109
PCU4SGL8607513,27-Jul-23,13418,1,3.62,17-Oct-24,Hosur - Denkanikota Main Road,
PBZ5SGL8552650,22-Jul-23,18099,1,5.15,16-Oct-24,Hubli - Victoria Road,NEAR AXIS BANK PB ROAD UNKAL CROSS HUBLI KARNATAKA-580031
PBZ5SGL8685733,04-Aug-23,19445,1,5,16-Oct-24,Hubli - Victoria Road,
PYB3PFI8267511,26-Jun-23,14817,1,10.9,11-Oct-24,HURDA,"GROUND FLOOR NEAR BUS STAND, HURDA NEAR BUS STAND, HURDA, RAJASTHAN- 311022"
PYB3PFI8617512,28-Jul-23,60359,1,43.1,11-Oct-24,HURDA,
PYB3PFI8738671,09-Aug-23,15229,1,13.5,11-Oct-24,HURDA,
PCW5SGL8187113,19-Jun-23,9999,1,2.6,11-Oct-24,Husnabad - Akkannapet Chowrasta,AKKANNAPET CHOWRASTA HUSNABAD KARIMNAGAR DIST KARIMNAGAR DIST-505467
P59MSGL8572261,24-Jul-23,243921,2,60.67,11-Oct-24,Husnabad - Akkannapet Chowrasta,
P59MSGL8568470,24-Jul-23,244112,2,60.71,11-Oct-24,Husnabad - Akkannapet Chowrasta,
PCW5SGL8589445,26-Jul-23,11699,1,2.99,11-Oct-24,Husnabad - Akkannapet Chowrasta,
PCW5SGL8684851,04-Aug-23,76572,1,20.58,11-Oct-24,Husnabad - Akkannapet Chowrasta,
PCW5SGL8735443,09-Aug-23,40054,1,10.09,11-Oct-24,Husnabad - Akkannapet Chowrasta,
P19WSGL8590804,26-Jul-23,29299,1,7.9,15-Oct-24,IBRAHIMPATNAM,BAJAJ FINANCE LTD 7 324 2 1 GROUND FLOOR SAGAR ROAD NEAR RTC BUS DEPOT IBRAHIMPATNAM
P19WSGL8726441,08-Aug-23,19799,1,5,15-Oct-24,IBRAHIMPATNAM,
P19WSGL8821016,17-Aug-23,115443,1,28.6,15-Oct-24,IBRAHIMPATNAM,
PEH9GOL8530785,20-Jul-23,7759,1,2.02,21-Oct-24,Ichalkaranji - Kolhapur Road,"SUYOG CHAMBERS, 1ST FLOOR, WARD NO 16, KOLHAPUR ROAD, ICHALKARANJI, MAHARASHTRA"
PEH9GOL8538328,21-Jul-23,14299,2,4.3,21-Oct-24,Ichalkaranji - Kolhapur Road,
P5U3GOL8551159,22-Jul-23,189391,3,47.06,21-Oct-24,Ichalkaranji - Kolhapur Road,
P5U3GOL8613007,28-Jul-23,7402,1,2.2,21-Oct-24,Ichalkaranji - Kolhapur Road,
PEH9GOL8642338,31-Jul-23,8399,1,2.25,21-Oct-24,Ichalkaranji - Kolhapur Road,
